,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
291,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/23,990.149,988.831,982.702,994.013,993.204,324270800,1476122123,3.055,0.003085
292,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/24,993.204,992.871,985.936,996.721,987.796,372957400,1712641002,-5.408,-0.005445
293,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/27,987.796,988.316,979.099,988.673,986.635,277841000,1245043090,-1.161,-0.001175
294,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/28,986.635,986.069,982.813,989.966,986.823,304096700,1347678464,0.188,0.000191
295,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/29,986.823,986.685,986.334,999.335,994.508,447870300,1981414286,7.685,0.007788
296,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/30,994.508,996.328,983.12,996.328,983.964,286105600,1339853003,-10.544,-0.010602
297,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/3/31,983.964,980.957,976.414,984.19,983.723,371718800,1588932639,-0.241,-0.000245
298,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/3,983.723,984.182,983.606,993.673,993.366,406735600,1758749571,9.643,0.009803
299,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/4,993.366,995.112,991.076,1003.542,1003.277,522149500,2326592379,9.911,0.009977
300,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/5,1003.277,999.925,996.957,1006.887,1004.414,615875800,2533928729,1.137,0.001133
301,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/6,1004.414,1005.784,1001.1,1008.059,1003.197,667354300,3030210408,-1.217,-0.001212
302,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/7,1003.197,1004.92,996.262,1008.686,1002.479,732498900,3099495103,-0.718,-0.000716
303,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/10,1002.479,1003.91,997.318,1015.181,1015.012,648116400,2792974060,12.533,0.012502
304,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/11,1015.012,1015.921,1009.878,1023.105,1018.878,662819500,3001627130,3.866,0.003809
305,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/12,1018.878,1019.187,1012.278,1020.062,1013.504,526309000,2315373572,-5.374,-0.005274
306,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/13,1013.504,1013.724,998.981,1019.631,999.597,708171300,2960679007,-13.907,-0.013722
307,000015.ZICN,15,上海证券交易所,上证红利,XSHG,2006/4/14,999.597,999.482,999.335,1027.337,1026.502,843737000,3538716729,26.905,0.026916
