,secID,ticker,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID
1302,162411.XSHE,162411,2017/2/16,0.674,2017/2/17,0.674,CNY,0.674,-0.012,-1.7493,-1.7493,27287
1303,162411.XSHE,162411,2017/2/17,0.67,2017/2/17,0.67,CNY,0.67,-0.004,-0.5935,-0.5935,27287
1304,162411.XSHE,162411,2017/2/20,0.672,2017/2/20,0.672,CNY,0.672,0.002,0.2985,0.2985,27287
1305,162411.XSHE,162411,2017/2/21,0.68,2017/2/22,0.68,CNY,0.68,0.008,1.1905,1.1905,27287
1306,162411.XSHE,162411,2017/2/22,0.662,2017/2/22,0.662,CNY,0.662,-0.018,-2.6471,-2.6471,27287
1307,162411.XSHE,162411,2017/2/23,0.66,2017/2/23,0.66,CNY,0.66,-0.002,-0.3021,-0.3021,27287
1308,162411.XSHE,162411,2017/2/24,0.648,2017/2/24,0.648,CNY,0.648,-0.012,-1.8182,-1.8182,27287
1309,162411.XSHE,162411,2017/2/27,0.654,2017/2/27,0.654,CNY,0.654,0.006,0.9259,0.9259,27287
1310,162411.XSHE,162411,2017/2/28,0.648,2017/2/28,0.648,CNY,0.648,-0.006,-0.9174,-0.9174,27287
1311,162411.XSHE,162411,2017/3/1,0.666,2017/3/2,0.666,CNY,0.666,0.018,2.7778,2.7778,27287
1312,162411.XSHE,162411,2017/3/2,0.65,2017/3/2,0.65,CNY,0.65,-0.016,-2.4024,-2.4024,27287
1313,162411.XSHE,162411,2017/3/3,0.649,2017/3/3,0.649,CNY,0.649,-0.001,-0.1538,-0.1538,27287
1314,162411.XSHE,162411,2017/3/6,0.652,2017/3/6,0.652,CNY,0.652,0.003,0.4622,0.4622,27287
1315,162411.XSHE,162411,2017/3/7,0.645,2017/3/7,0.645,CNY,0.645,-0.007,-1.0736,-1.0736,27287
1316,162411.XSHE,162411,2017/3/8,0.619,2017/3/8,0.619,CNY,0.619,-0.026,-4.031,-4.031,27287
1317,162411.XSHE,162411,2017/3/9,0.625,2017/3/9,0.625,CNY,0.625,0.006,0.9693,0.9693,27287
1318,162411.XSHE,162411,2017/3/10,0.622,2017/3/10,0.622,CNY,0.622,-0.003,-0.48,-0.48,27287
1319,162411.XSHE,162411,2017/3/13,0.625,2017/3/13,0.625,CNY,0.625,0.003,0.4823,0.4823,27287
1320,162411.XSHE,162411,2017/3/14,0.619,2017/3/14,0.619,CNY,0.619,-0.006,-0.96,-0.96,27287
1321,162411.XSHE,162411,2017/3/15,0.637,2017/3/15,0.637,CNY,0.637,0.018,2.9079,2.9079,27287
1322,162411.XSHE,162411,2017/3/16,0.629,2017/3/16,0.629,CNY,0.629,-0.008,-1.2559,-1.2559,27287
1323,162411.XSHE,162411,2017/3/17,0.628,2017/3/20,0.628,CNY,0.628,-0.001,-0.159,-0.159,27287
1324,162411.XSHE,162411,2017/3/20,0.629,2017/3/21,0.629,CNY,0.629,0.001,0.1592,0.1592,27287
1325,162411.XSHE,162411,2017/3/21,0.616,2017/3/21,0.616,CNY,0.616,-0.013,-2.0668,-2.0668,27287
1326,162411.XSHE,162411,2017/3/22,0.609,2017/3/22,0.609,CNY,0.609,-0.007,-1.1364,-1.1364,27287
1327,162411.XSHE,162411,2017/3/23,0.607,2017/3/23,0.607,CNY,0.607,-0.002,-0.3284,-0.3284,27287
1328,162411.XSHE,162411,2017/3/24,0.606,2017/3/27,0.606,CNY,0.606,-0.001,-0.1647,-0.1647,27287
1329,162411.XSHE,162411,2017/3/27,0.608,2017/3/27,0.608,CNY,0.608,0.002,0.33,0.33,27287
1330,162411.XSHE,162411,2017/3/28,0.624,2017/3/28,0.624,CNY,0.624,0.016,2.6316,2.6316,27287
1331,162411.XSHE,162411,2017/3/29,0.641,2017/3/29,0.641,CNY,0.641,0.017,2.7244,2.7244,27287
1332,162411.XSHE,162411,2017/3/30,0.635,2017/3/30,0.635,CNY,0.635,-0.006,-0.936,-0.936,27287
1333,162411.XSHE,162411,2017/3/31,0.644,2017/3/31,0.644,CNY,0.644,0.009,1.4173,1.4173,27287
1334,162411.XSHE,162411,2017/4/5,0.635,2017/4/5,0.635,CNY,0.635,-0.009,-1.3975,-1.3975,27287
1335,162411.XSHE,162411,2017/4/6,0.644,2017/4/6,0.644,CNY,0.644,0.009,1.4173,1.4173,27287
1336,162411.XSHE,162411,2017/4/7,0.64,2017/4/10,0.64,CNY,0.64,-0.004,-0.6211,-0.6211,27287
1337,162411.XSHE,162411,2017/4/10,0.651,2017/4/10,0.651,CNY,0.651,0.011,1.7188,1.7188,27287
1338,162411.XSHE,162411,2017/4/11,0.651,2017/4/12,0.651,CNY,0.651,0,0,0,27287
1339,162411.XSHE,162411,2017/4/12,0.64,2017/4/12,0.64,CNY,0.64,-0.011,-1.6897,-1.6897,27287
1340,162411.XSHE,162411,2017/4/13,0.622,2017/4/13,0.622,CNY,0.622,-0.018,-2.8125,-2.8125,27287
1341,162411.XSHE,162411,2017/4/14,0.623,2017/4/14,0.623,CNY,0.623,0.001,0.1608,0.1608,27287
1342,162411.XSHE,162411,2017/4/17,0.626,2017/4/17,0.626,CNY,0.626,0.003,0.4815,0.4815,27287
1343,162411.XSHE,162411,2017/4/18,0.617,2017/4/19,0.617,CNY,0.617,-0.009,-1.4377,-1.4377,27287
1344,162411.XSHE,162411,2017/4/19,0.6,2017/4/20,0.6,CNY,0.6,-0.017,-2.7553,-2.7553,27287
1345,162411.XSHE,162411,2017/4/20,0.602,2017/4/20,0.602,CNY,0.602,0.002,0.3333,0.3333,27287
1346,162411.XSHE,162411,2017/4/21,0.604,2017/4/21,0.604,CNY,0.604,0.002,0.3322,0.3322,27287
1347,162411.XSHE,162411,2017/4/24,0.606,2017/4/25,0.606,CNY,0.606,0.002,0.3311,0.3311,27287
1348,162411.XSHE,162411,2017/4/25,0.619,2017/4/26,0.619,CNY,0.619,0.013,2.1452,2.1452,27287
1349,162411.XSHE,162411,2017/4/26,0.616,2017/4/26,0.616,CNY,0.616,-0.003,-0.4847,-0.4847,27287
1350,162411.XSHE,162411,2017/4/27,0.606,2017/4/27,0.606,CNY,0.606,-0.01,-1.6234,-1.6234,27287
1351,162411.XSHE,162411,2017/4/28,0.602,2017/5/2,0.602,CNY,0.602,-0.004,-0.6601,-0.6601,27287
1352,162411.XSHE,162411,2017/5/2,0.597,2017/5/2,0.597,CNY,0.597,-0.005,-0.8306,-0.8306,27287
1353,162411.XSHE,162411,2017/5/3,0.596,2017/5/4,0.596,CNY,0.596,-0.001,-0.1675,-0.1675,27287
1354,162411.XSHE,162411,2017/5/4,0.577,2017/5/4,0.577,CNY,0.577,-0.019,-3.1879,-3.1879,27287
1355,162411.XSHE,162411,2017/5/5,0.598,2017/5/8,0.598,CNY,0.598,0.021,3.6395,3.6395,27287
1356,162411.XSHE,162411,2017/5/8,0.606,2017/5/8,0.606,CNY,0.606,0.008,1.3378,1.3378,27287
1357,162411.XSHE,162411,2017/5/9,0.6,2017/5/9,0.6,CNY,0.6,-0.006,-0.9901,-0.9901,27287
1358,162411.XSHE,162411,2017/5/10,0.613,2017/5/11,0.613,CNY,0.613,0.013,2.1667,2.1667,27287
1359,162411.XSHE,162411,2017/5/11,0.609,2017/5/12,0.609,CNY,0.609,-0.004,-0.6525,-0.6525,27287
1360,162411.XSHE,162411,2017/5/12,0.606,2017/5/15,0.606,CNY,0.606,-0.003,-0.4926,-0.4926,27287
1361,162411.XSHE,162411,2017/5/15,0.609,2017/5/15,0.609,CNY,0.609,0.003,0.495,0.495,27287
1362,162411.XSHE,162411,2017/5/16,0.603,2017/5/16,0.603,CNY,0.603,-0.006,-0.9852,-0.9852,27287
1363,162411.XSHE,162411,2017/5/17,0.594,2017/5/17,0.594,CNY,0.594,-0.009,-1.4925,-1.4925,27287
1364,162411.XSHE,162411,2017/5/18,0.592,2017/5/18,0.592,CNY,0.592,-0.002,-0.3367,-0.3367,27287
1365,162411.XSHE,162411,2017/5/19,0.608,2017/5/19,0.608,CNY,0.608,0.016,2.7027,2.7027,27287
1366,162411.XSHE,162411,2017/5/22,0.602,2017/5/23,0.602,CNY,0.602,-0.006,-0.9868,-0.9868,27287
1367,162411.XSHE,162411,2017/5/23,0.602,2017/5/23,0.602,CNY,0.602,0,0,0,27287
1368,162411.XSHE,162411,2017/5/24,0.596,2017/5/25,0.596,CNY,0.596,-0.006,-0.9967,-0.9967,27287
1369,162411.XSHE,162411,2017/5/25,0.58,2017/5/25,0.58,CNY,0.58,-0.016,-2.6846,-2.6846,27287
1370,162411.XSHE,162411,2017/5/26,0.582,2017/5/26,0.582,CNY,0.582,0.002,0.3448,0.3448,27287
1371,162411.XSHE,162411,2017/5/31,0.559,2017/5/31,0.559,CNY,0.559,-0.023,-3.9519,-3.9519,27287
1372,162411.XSHE,162411,2017/6/1,0.561,2017/6/1,0.561,CNY,0.561,0.002,0.3578,0.3578,27287
1373,162411.XSHE,162411,2017/6/2,0.55,2017/6/5,0.55,CNY,0.55,-0.011,-1.9608,-1.9608,27287
1374,162411.XSHE,162411,2017/6/5,0.548,2017/6/5,0.548,CNY,0.548,-0.002,-0.3636,-0.3636,27287
1375,162411.XSHE,162411,2017/6/6,0.561,2017/6/7,0.561,CNY,0.561,0.013,2.3723,2.3723,27287
1376,162411.XSHE,162411,2017/6/7,0.538,2017/6/7,0.538,CNY,0.538,-0.023,-4.0998,-4.0998,27287
1377,162411.XSHE,162411,2017/6/8,0.535,2017/6/8,0.535,CNY,0.535,-0.003,-0.5576,-0.5576,27287
1378,162411.XSHE,162411,2017/6/9,0.555,2017/6/12,0.555,CNY,0.555,0.02,3.7383,3.7383,27287
1379,162411.XSHE,162411,2017/6/12,0.557,2017/6/13,0.557,CNY,0.557,0.002,0.3604,0.3604,27287
1380,162411.XSHE,162411,2017/6/13,0.571,2017/6/13,0.571,CNY,0.571,0.014,2.5135,2.5135,27287
1381,162411.XSHE,162411,2017/6/14,0.547,2017/6/15,0.547,CNY,0.547,-0.024,-4.2032,-4.2032,27287
1382,162411.XSHE,162411,2017/6/15,0.533,2017/6/15,0.533,CNY,0.533,-0.014,-2.5594,-2.5594,27287
1383,162411.XSHE,162411,2017/6/16,0.539,2017/6/16,0.539,CNY,0.539,0.006,1.1257,1.1257,27287
1384,162411.XSHE,162411,2017/6/19,0.538,2017/6/20,0.538,CNY,0.538,-0.001,-0.1855,-0.1855,27287
1385,162411.XSHE,162411,2017/6/20,0.532,2017/6/21,0.532,CNY,0.532,-0.006,-1.1152,-1.1152,27287
1386,162411.XSHE,162411,2017/6/21,0.517,2017/6/21,0.517,CNY,0.517,-0.015,-2.8195,-2.8195,27287
1387,162411.XSHE,162411,2017/6/22,0.518,2017/6/23,0.518,CNY,0.518,0.001,0.1934,0.1934,27287
1388,162411.XSHE,162411,2017/6/23,0.53,2017/6/26,0.53,CNY,0.53,0.012,2.3166,2.3166,27287
1389,162411.XSHE,162411,2017/6/26,0.532,2017/6/27,0.532,CNY,0.532,0.002,0.3774,0.3774,27287
1390,162411.XSHE,162411,2017/6/27,0.533,2017/6/27,0.533,CNY,0.533,0.001,0.188,0.188,27287
1391,162411.XSHE,162411,2017/6/28,0.534,2017/6/29,0.534,CNY,0.534,0.001,0.1876,0.1876,27287
1392,162411.XSHE,162411,2017/6/29,0.54,2017/6/29,0.54,CNY,0.54,0.006,1.1236,1.1236,27287
1393,162411.XSHE,162411,2017/6/30,0.541,2017/7/3,0.541,CNY,0.541,0.001,0.1852,0.1852,27287
1394,162411.XSHE,162411,2017/7/3,0.554,2017/7/3,0.554,CNY,0.554,0.013,2.403,2.403,27287
1395,162411.XSHE,162411,2017/7/4,0.554,2017/7/4,0.554,CNY,0.554,0,0,0,27287
1396,162411.XSHE,162411,2017/7/5,0.536,2017/7/5,0.536,CNY,0.536,-0.018,-3.2491,-3.2491,27287
1397,162411.XSHE,162411,2017/7/6,0.524,2017/7/7,0.524,CNY,0.524,-0.012,-2.2388,-2.2388,27287
1398,162411.XSHE,162411,2017/7/7,0.522,2017/7/10,0.522,CNY,0.522,-0.002,-0.3817,-0.3817,27287
1399,162411.XSHE,162411,2017/7/10,0.53,2017/7/10,0.53,CNY,0.53,0.008,1.5326,1.5326,27287
1400,162411.XSHE,162411,2017/7/11,0.534,2017/7/12,0.534,CNY,0.534,0.004,0.7547,0.7547,27287
1401,162411.XSHE,162411,2017/7/12,0.534,2017/7/12,0.534,CNY,0.534,0,0,0,27287
1402,162411.XSHE,162411,2017/7/13,0.537,2017/7/14,0.537,CNY,0.537,0.003,0.5618,0.5618,27287
1403,162411.XSHE,162411,2017/7/14,0.541,2017/7/14,0.541,CNY,0.541,0.004,0.7449,0.7449,27287
1404,162411.XSHE,162411,2017/7/17,0.539,2017/7/17,0.539,CNY,0.539,-0.002,-0.3697,-0.3697,27287
1405,162411.XSHE,162411,2017/7/18,0.533,2017/7/18,0.533,CNY,0.533,-0.006,-1.1132,-1.1132,27287
1406,162411.XSHE,162411,2017/7/19,0.55,2017/7/20,0.55,CNY,0.55,0.017,3.1895,3.1895,27287
1407,162411.XSHE,162411,2017/7/20,0.54,2017/7/21,0.54,CNY,0.54,-0.01,-1.8182,-1.8182,27287
1408,162411.XSHE,162411,2017/7/21,0.534,2017/7/21,0.534,CNY,0.534,-0.006,-1.1111,-1.1111,27287
1409,162411.XSHE,162411,2017/7/24,0.533,2017/7/25,0.533,CNY,0.533,-0.001,-0.1873,-0.1873,27287
1410,162411.XSHE,162411,2017/7/25,0.55,2017/7/26,0.55,CNY,0.55,0.017,3.1895,3.1895,27287
1411,162411.XSHE,162411,2017/7/26,0.549,2017/7/26,0.549,CNY,0.549,-0.001,-0.1818,-0.1818,27287
1412,162411.XSHE,162411,2017/7/27,0.553,2017/7/27,0.553,CNY,0.553,0.004,0.7286,0.7286,27287
1413,162411.XSHE,162411,2017/7/28,0.552,2017/7/28,0.552,CNY,0.552,-0.001,-0.1808,-0.1808,27287
1414,162411.XSHE,162411,2017/7/31,0.547,2017/8/1,0.547,CNY,0.547,-0.005,-0.9058,-0.9058,27287
1415,162411.XSHE,162411,2017/8/1,0.542,2017/8/2,0.542,CNY,0.542,-0.005,-0.9141,-0.9141,27287
1416,162411.XSHE,162411,2017/8/2,0.533,2017/8/2,0.533,CNY,0.533,-0.009,-1.6605,-1.6605,27287
1417,162411.XSHE,162411,2017/8/3,0.515,2017/8/3,0.515,CNY,0.515,-0.018,-3.3771,-3.3771,27287
1418,162411.XSHE,162411,2017/8/4,0.526,2017/8/7,0.526,CNY,0.526,0.011,2.1359,2.1359,27287
1419,162411.XSHE,162411,2017/8/7,0.518,2017/8/7,0.518,CNY,0.518,-0.008,-1.5209,-1.5209,27287
1420,162411.XSHE,162411,2017/8/8,0.517,2017/8/9,0.517,CNY,0.517,-0.001,-0.1931,-0.1931,27287
1421,162411.XSHE,162411,2017/8/9,0.518,2017/8/9,0.518,CNY,0.518,0.001,0.1934,0.1934,27287
1422,162411.XSHE,162411,2017/8/10,0.509,2017/8/11,0.509,CNY,0.509,-0.009,-1.7375,-1.7375,27287
1423,162411.XSHE,162411,2017/8/11,0.509,2017/8/11,0.509,CNY,0.509,0,0,0,27287
1424,162411.XSHE,162411,2017/8/14,0.503,2017/8/15,0.503,CNY,0.503,-0.006,-1.1788,-1.1788,27287
1425,162411.XSHE,162411,2017/8/15,0.502,2017/8/15,0.502,CNY,0.502,-0.001,-0.1988,-0.1988,27287
1426,162411.XSHE,162411,2017/8/16,0.496,2017/8/16,0.496,CNY,0.496,-0.006,-1.1952,-1.1952,27287
1427,162411.XSHE,162411,2017/8/17,0.488,2017/8/18,0.488,CNY,0.488,-0.008,-1.6129,-1.6129,27287
1428,162411.XSHE,162411,2017/8/18,0.494,2017/8/21,0.494,CNY,0.494,0.006,1.2295,1.2295,27287
1429,162411.XSHE,162411,2017/8/21,0.488,2017/8/22,0.488,CNY,0.488,-0.006,-1.2146,-1.2146,27287
1430,162411.XSHE,162411,2017/8/22,0.491,2017/8/23,0.491,CNY,0.491,0.003,0.6148,0.6148,27287
1431,162411.XSHE,162411,2017/8/23,0.496,2017/8/23,0.496,CNY,0.496,0.005,1.0183,1.0183,27287
1432,162411.XSHE,162411,2017/8/24,0.496,2017/8/25,0.496,CNY,0.496,0,0,0,27287
1433,162411.XSHE,162411,2017/8/25,0.497,2017/8/25,0.497,CNY,0.497,0.001,0.2016,0.2016,27287
1434,162411.XSHE,162411,2017/8/28,0.492,2017/8/29,0.492,CNY,0.492,-0.005,-1.006,-1.006,27287
1435,162411.XSHE,162411,2017/8/29,0.491,2017/8/29,0.491,CNY,0.491,-0.001,-0.2033,-0.2033,27287
1436,162411.XSHE,162411,2017/8/30,0.492,2017/8/31,0.492,CNY,0.492,0.001,0.2037,0.2037,27287
1437,162411.XSHE,162411,2017/8/31,0.499,2017/9/1,0.499,CNY,0.499,0.007,1.4228,1.4228,27287
1438,162411.XSHE,162411,2017/9/1,0.506,2017/9/4,0.506,CNY,0.506,0.007,1.4028,1.4028,27287
1439,162411.XSHE,162411,2017/9/4,0.504,2017/9/5,0.504,CNY,0.504,-0.002,-0.3953,-0.3953,27287
1440,162411.XSHE,162411,2017/9/5,0.499,2017/9/6,0.499,CNY,0.499,-0.005,-0.9921,-0.9921,27287
1441,162411.XSHE,162411,2017/9/6,0.506,2017/9/7,0.506,CNY,0.506,0.007,1.4028,1.4028,27287
1442,162411.XSHE,162411,2017/9/7,0.503,2017/9/7,0.503,CNY,0.503,-0.003,-0.5929,-0.5929,27287
1443,162411.XSHE,162411,2017/9/8,0.488,2017/9/8,0.488,CNY,0.488,-0.015,-2.9821,-2.9821,27287
1444,162411.XSHE,162411,2017/9/11,0.492,2017/9/12,0.492,CNY,0.492,0.004,0.8197,0.8197,27287
1445,162411.XSHE,162411,2017/9/12,0.504,2017/9/12,0.504,CNY,0.504,0.012,2.439,2.439,27287
1446,162411.XSHE,162411,2017/9/13,0.518,2017/9/14,0.518,CNY,0.518,0.014,2.7778,2.7778,27287
1447,162411.XSHE,162411,2017/9/14,0.521,2017/9/14,0.521,CNY,0.521,0.003,0.5792,0.5792,27287
1448,162411.XSHE,162411,2017/9/15,0.521,2017/9/15,0.521,CNY,0.521,0,0,0,27287
1449,162411.XSHE,162411,2017/9/18,0.526,2017/9/19,0.526,CNY,0.526,0.005,0.9597,0.9597,27287
1450,162411.XSHE,162411,2017/9/19,0.528,2017/9/19,0.528,CNY,0.528,0.002,0.3802,0.3802,27287
1451,162411.XSHE,162411,2017/9/20,0.54,2017/9/21,0.54,CNY,0.54,0.012,2.2727,2.2727,27287
1452,162411.XSHE,162411,2017/9/21,0.542,2017/9/22,0.542,CNY,0.542,0.002,0.3704,0.3704,27287
1453,162411.XSHE,162411,2017/9/22,0.544,2017/9/25,0.544,CNY,0.544,0.002,0.369,0.369,27287
1454,162411.XSHE,162411,2017/9/25,0.56,2017/9/26,0.56,CNY,0.56,0.016,2.9412,2.9412,27287
1455,162411.XSHE,162411,2017/9/26,0.563,2017/9/27,0.563,CNY,0.563,0.003,0.5357,0.5357,27287
1456,162411.XSHE,162411,2017/9/27,0.568,2017/9/27,0.568,CNY,0.568,0.005,0.8881,0.8881,27287
1457,162411.XSHE,162411,2017/9/28,0.566,2017/9/28,0.566,CNY,0.566,-0.002,-0.3521,-0.3521,27287
1458,162411.XSHE,162411,2017/9/29,0.565,2017/10/9,0.565,CNY,0.565,-0.001,-0.1767,-0.1767,27287
1459,162411.XSHE,162411,2017/10/9,0.559,2017/10/10,0.559,CNY,0.559,-0.006,-1.0619,-1.0619,27287
1460,162411.XSHE,162411,2017/10/10,0.556,2017/10/11,0.556,CNY,0.556,-0.003,-0.5367,-0.5367,27287
1461,162411.XSHE,162411,2017/10/11,0.556,2017/10/11,0.556,CNY,0.556,0,0,0,27287
1462,162411.XSHE,162411,2017/10/12,0.552,2017/10/13,0.552,CNY,0.552,-0.004,-0.7194,-0.7194,27287
1463,162411.XSHE,162411,2017/10/13,0.552,2017/10/13,0.552,CNY,0.552,0,0,0,27287
1464,162411.XSHE,162411,2017/10/16,0.552,2017/10/17,0.552,CNY,0.552,0,0,0,27287
1465,162411.XSHE,162411,2017/10/17,0.554,2017/10/18,0.554,CNY,0.554,0.002,0.3623,0.3623,27287
1466,162411.XSHE,162411,2017/10/18,0.55,2017/10/18,0.55,CNY,0.55,-0.004,-0.722,-0.722,27287
1467,162411.XSHE,162411,2017/10/19,0.547,2017/10/19,0.547,CNY,0.547,-0.003,-0.5455,-0.5455,27287
1468,162411.XSHE,162411,2017/10/20,0.549,2017/10/20,0.549,CNY,0.549,0.002,0.3656,0.3656,27287
1469,162411.XSHE,162411,2017/10/23,0.538,2017/10/23,0.538,CNY,0.538,-0.011,-2.0036,-2.0036,27287
1470,162411.XSHE,162411,2017/10/24,0.538,2017/10/24,0.538,CNY,0.538,0,0,0,27287
1471,162411.XSHE,162411,2017/10/25,0.534,2017/10/25,0.534,CNY,0.534,-0.004,-0.7435,-0.7435,27287
1472,162411.XSHE,162411,2017/10/26,0.537,2017/10/27,0.537,CNY,0.537,0.003,0.5618,0.5618,27287
1473,162411.XSHE,162411,2017/10/27,0.554,2017/10/27,0.554,CNY,0.554,0.017,3.1657,3.1657,27287
1474,162411.XSHE,162411,2017/10/30,0.56,2017/10/30,0.56,CNY,0.56,0.006,1.083,1.083,27287
1475,162411.XSHE,162411,2017/10/31,0.567,2017/11/1,0.567,CNY,0.567,0.007,1.25,1.25,27287
1476,162411.XSHE,162411,2017/11/1,0.582,2017/11/1,0.582,CNY,0.582,0.015,2.6455,2.6455,27287
1477,162411.XSHE,162411,2017/11/2,0.575,2017/11/2,0.575,CNY,0.575,-0.007,-1.2027,-1.2027,27287
1478,162411.XSHE,162411,2017/11/3,0.582,2017/11/3,0.582,CNY,0.582,0.007,1.2174,1.2174,27287
1479,162411.XSHE,162411,2017/11/6,0.607,2017/11/7,0.607,CNY,0.607,0.025,4.2955,4.2955,27287
1480,162411.XSHE,162411,2017/11/7,0.603,2017/11/7,0.603,CNY,0.603,-0.004,-0.659,-0.659,27287
1481,162411.XSHE,162411,2017/11/8,0.595,2017/11/9,0.595,CNY,0.595,-0.008,-1.3267,-1.3267,27287
1482,162411.XSHE,162411,2017/11/9,0.604,2017/11/10,0.604,CNY,0.604,0.009,1.5126,1.5126,27287
1483,162411.XSHE,162411,2017/11/10,0.601,2017/11/10,0.601,CNY,0.601,-0.003,-0.4967,-0.4967,27287
1484,162411.XSHE,162411,2017/11/13,0.592,2017/11/14,0.592,CNY,0.592,-0.009,-1.4975,-1.4975,27287
1485,162411.XSHE,162411,2017/11/14,0.572,2017/11/15,0.572,CNY,0.572,-0.02,-3.3784,-3.3784,27287
1486,162411.XSHE,162411,2017/11/15,0.564,2017/11/15,0.564,CNY,0.564,-0.008,-1.3986,-1.3986,27287
1487,162411.XSHE,162411,2017/11/16,0.566,2017/11/16,0.566,CNY,0.566,0.002,0.3546,0.3546,27287
1488,162411.XSHE,162411,2017/11/17,0.577,2017/11/20,0.577,CNY,0.577,0.011,1.9435,1.9435,27287
1489,162411.XSHE,162411,2017/11/20,0.57,2017/11/21,0.57,CNY,0.57,-0.007,-1.2132,-1.2132,27287
1490,162411.XSHE,162411,2017/11/21,0.573,2017/11/22,0.573,CNY,0.573,0.003,0.5263,0.5263,27287
1491,162411.XSHE,162411,2017/11/22,0.581,2017/11/23,0.581,CNY,0.581,0.008,1.3962,1.3962,27287
1492,162411.XSHE,162411,2017/11/23,0.579,2017/11/24,0.579,CNY,0.579,-0.002,-0.3442,-0.3442,27287
1493,162411.XSHE,162411,2017/11/24,0.578,2017/11/24,0.578,CNY,0.578,-0.001,-0.1727,-0.1727,27287
1494,162411.XSHE,162411,2017/11/27,0.565,2017/11/27,0.565,CNY,0.565,-0.013,-2.2491,-2.2491,27287
1495,162411.XSHE,162411,2017/11/28,0.57,2017/11/29,0.57,CNY,0.57,0.005,0.885,0.885,27287
1496,162411.XSHE,162411,2017/11/29,0.572,2017/11/29,0.572,CNY,0.572,0.002,0.3509,0.3509,27287
1497,162411.XSHE,162411,2017/11/30,0.586,2017/12/1,0.586,CNY,0.586,0.014,2.4476,2.4476,27287
1498,162411.XSHE,162411,2017/12/1,0.597,2017/12/4,0.597,CNY,0.597,0.011,1.8771,1.8771,27287
1499,162411.XSHE,162411,2017/12/4,0.59,2017/12/5,0.59,CNY,0.59,-0.007,-1.1725,-1.1725,27287
1500,162411.XSHE,162411,2017/12/5,0.586,2017/12/6,0.586,CNY,0.586,-0.004,-0.678,-0.678,27287
1501,162411.XSHE,162411,2017/12/6,0.569,2017/12/6,0.569,CNY,0.569,-0.017,-2.901,-2.901,27287
1502,162411.XSHE,162411,2017/12/7,0.573,2017/12/8,0.573,CNY,0.573,0.004,0.703,0.703,27287
1503,162411.XSHE,162411,2017/12/8,0.581,2017/12/8,0.581,CNY,0.581,0.008,1.3962,1.3962,27287
1504,162411.XSHE,162411,2017/12/11,0.587,2017/12/11,0.587,CNY,0.587,0.006,1.0327,1.0327,27287
1505,162411.XSHE,162411,2017/12/12,0.578,2017/12/13,0.578,CNY,0.578,-0.009,-1.5332,-1.5332,27287
1506,162411.XSHE,162411,2017/12/13,0.574,2017/12/14,0.574,CNY,0.574,-0.004,-0.692,-0.692,27287
1507,162411.XSHE,162411,2017/12/14,0.566,2017/12/15,0.566,CNY,0.566,-0.008,-1.3937,-1.3937,27287
1508,162411.XSHE,162411,2017/12/15,0.562,2017/12/18,0.562,CNY,0.562,-0.004,-0.7067,-0.7067,27287
1509,162411.XSHE,162411,2017/12/18,0.573,2017/12/19,0.573,CNY,0.573,0.011,1.9573,1.9573,27287
1510,162411.XSHE,162411,2017/12/19,0.573,2017/12/19,0.573,CNY,0.573,0,0,0,27287
1511,162411.XSHE,162411,2017/12/20,0.586,2017/12/21,0.586,CNY,0.586,0.013,2.2688,2.2688,27287
1512,162411.XSHE,162411,2017/12/21,0.599,2017/12/22,0.599,CNY,0.599,0.013,2.2184,2.2184,27287
1513,162411.XSHE,162411,2017/12/22,0.602,2017/12/25,0.602,CNY,0.602,0.003,0.5008,0.3339,27287
1514,162411.XSHE,162411,2017/12/25,0.601,2017/12/26,0.601,CNY,0.601,-0.001,-0.1661,-0.1661,27287
1515,162411.XSHE,162411,2017/12/26,0.611,2017/12/27,0.611,CNY,0.611,0.01,1.6639,1.6639,27287
1516,162411.XSHE,162411,2017/12/27,0.606,2017/12/28,0.606,CNY,0.606,-0.005,-0.8183,-0.8183,27287
1517,162411.XSHE,162411,2017/12/28,0.611,2017/12/28,0.611,CNY,0.611,0.005,0.8251,0.8251,27287
1518,162411.XSHE,162411,2017/12/29,0.604,2018/1/2,0.604,CNY,0.604,-0.007,-1.1457,-1.1457,27287
1519,162411.XSHE,162411,2017/12/31,0.604,2018/1/2,0.604,CNY,0.604,0,0,0,27287
1520,162411.XSHE,162411,2018/1/2,0.616,2018/1/3,0.616,CNY,0.616,0.012,1.9868,1.9868,27287
1521,162411.XSHE,162411,2018/1/3,0.621,2018/1/4,0.621,CNY,0.621,0.005,0.8117,0.8117,27287
1522,162411.XSHE,162411,2018/1/4,0.625,2018/1/5,0.625,CNY,0.625,0.004,0.6441,0.6441,27287
1523,162411.XSHE,162411,2018/1/5,0.62,2018/1/5,0.62,CNY,0.62,-0.005,-0.8,-0.8,27287
1524,162411.XSHE,162411,2018/1/8,0.622,2018/1/8,0.622,CNY,0.622,0.002,0.3226,0.3226,27287
1525,162411.XSHE,162411,2018/1/9,0.623,2018/1/9,0.623,CNY,0.623,0.001,0.1608,0.1608,27287
1526,162411.XSHE,162411,2018/1/10,0.622,2018/1/10,0.622,CNY,0.622,-0.001,-0.1605,-0.1605,27287
