0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,000300.ZICN,300,XSHG,2003,1,7,2003/1/7,1084.88,,,,1081.62,,,-3.26,-0.003005,,
241,000300.ZICN,300,XSHG,2003,1,8,2003/1/8,1081.62,,,,1111.83,,,30.21,0.02793,,
242,000300.ZICN,300,XSHG,2003,1,9,2003/1/9,1111.83,,,,1132.17,,,20.34,0.018294,,
243,000300.ZICN,300,XSHG,2003,1,10,2003/1/10,1132.17,,,,1121.58,,,-10.59,-0.009354,,
244,000300.ZICN,300,XSHG,2003,1,13,2003/1/13,1121.58,,,,1124.33,,,2.75,0.002452,,
245,000300.ZICN,300,XSHG,2003,1,14,2003/1/14,1124.33,,,,1185.87,,,61.54,0.054735,,
246,000300.ZICN,300,XSHG,2003,1,15,2003/1/15,1185.87,,,,1177.97,,,-7.9,-0.006662,,
247,000300.ZICN,300,XSHG,2003,1,16,2003/1/16,1177.97,,,,1196.39,,,18.42,0.015637,,
248,000300.ZICN,300,XSHG,2003,1,17,2003/1/17,1196.39,,,,1190.9,,,-5.49,-0.004589,,
249,000300.ZICN,300,XSHG,2003,1,20,2003/1/20,1190.9,,,,1194.72,,,3.82,0.003208,,
250,000300.ZICN,300,XSHG,2003,1,21,2003/1/21,1194.72,,,,1172.13,,,-22.59,-0.018908,,
251,000300.ZICN,300,XSHG,2003,1,22,2003/1/22,1172.13,,,,1174.57,,,2.44,0.002082,,
252,000300.ZICN,300,XSHG,2003,1,23,2003/1/23,1174.57,,,,1167.64,,,-6.93,-0.0059,,
253,000300.ZICN,300,XSHG,2003,1,24,2003/1/24,1167.64,,,,1187.69,,,20.05,0.017171,,
254,000300.ZICN,300,XSHG,2003,1,27,2003/1/27,1187.69,,,,1203.32,,,15.63,0.01316,,
255,000300.ZICN,300,XSHG,2003,1,28,2003/1/28,1203.32,,,,1206.86,,,3.54,0.002942,,
256,000300.ZICN,300,XSHG,2003,1,29,2003/1/29,1206.86,,,,1207.6,,,0.74,0.000613,,
257,000300.ZICN,300,XSHG,2003,2,10,2003/2/10,1207.6,,,,1190.46,,,-17.14,-0.014193,,
258,000300.ZICN,300,XSHG,2003,2,11,2003/2/11,1190.46,,,,1201.29,,,10.83,0.009097,,
259,000300.ZICN,300,XSHG,2003,2,12,2003/2/12,1201.29,,,,1214.8,,,13.51,0.011246,,
260,000300.ZICN,300,XSHG,2003,2,13,2003/2/13,1214.8,,,,1208.84,,,-5.96,-0.004906,,
261,000300.ZICN,300,XSHG,2003,2,14,2003/2/14,1208.84,,,,1213.7,,,4.86,0.00402,,
262,000300.ZICN,300,XSHG,2003,2,17,2003/2/17,1213.7,,,,1204.7,,,-9,-0.007415,,
263,000300.ZICN,300,XSHG,2003,2,18,2003/2/18,1204.7,,,,1204.94,,,0.24,0.000199,,
264,000300.ZICN,300,XSHG,2003,2,19,2003/2/19,1204.94,,,,1216.58,,,11.64,0.00966,,
265,000300.ZICN,300,XSHG,2003,2,20,2003/2/20,1216.58,,,,1215.15,,,-1.43,-0.001175,,
266,000300.ZICN,300,XSHG,2003,2,21,2003/2/21,1215.15,,,,1191.63,,,-23.52,-0.019356,,
267,000300.ZICN,300,XSHG,2003,2,24,2003/2/24,1191.63,,,,1192.99,,,1.36,0.001141,,
268,000300.ZICN,300,XSHG,2003,2,25,2003/2/25,1192.99,,,,1214.85,,,21.86,0.018324,,
269,000300.ZICN,300,XSHG,2003,2,26,2003/2/26,1214.85,,,,1214.4,,,-0.45,-0.00037,,
270,000300.ZICN,300,XSHG,2003,2,27,2003/2/27,1214.4,,,,1215.46,,,1.06,0.000873,,
271,000300.ZICN,300,XSHG,2003,2,28,2003/2/28,1215.46,,,,1213.86,,,-1.6,-0.001316,,
272,000300.ZICN,300,XSHG,2003,3,3,2003/3/3,1213.86,,,,1223.41,,,9.55,0.007867,,
273,000300.ZICN,300,XSHG,2003,3,4,2003/3/4,1223.41,,,,1222.38,,,-1.03,-0.000842,,
274,000300.ZICN,300,XSHG,2003,3,5,2003/3/5,1222.38,,,,1217.89,,,-4.49,-0.003673,,
275,000300.ZICN,300,XSHG,2003,3,6,2003/3/6,1217.89,,,,1202.44,,,-15.45,-0.012686,,
276,000300.ZICN,300,XSHG,2003,3,7,2003/3/7,1202.44,,,,1198.74,,,-3.7,-0.003077,,
277,000300.ZICN,300,XSHG,2003,3,10,2003/3/10,1198.74,,,,1178.15,,,-20.59,-0.017176,,
278,000300.ZICN,300,XSHG,2003,3,11,2003/3/11,1178.15,,,,1177.8,,,-0.35,-0.000297,,
279,000300.ZICN,300,XSHG,2003,3,12,2003/3/12,1177.8,,,,1182.42,,,4.62,0.003923,,
280,000300.ZICN,300,XSHG,2003,3,13,2003/3/13,1182.42,,,,1175.16,,,-7.26,-0.00614,,
281,000300.ZICN,300,XSHG,2003,3,14,2003/3/14,1175.16,,,,1177.61,,,2.45,0.002085,,
282,000300.ZICN,300,XSHG,2003,3,17,2003/3/17,1177.61,,,,1179.23,,,1.62,0.001376,,
283,000300.ZICN,300,XSHG,2003,3,18,2003/3/18,1179.23,,,,1173.79,,,-5.44,-0.004613,,
284,000300.ZICN,300,XSHG,2003,3,19,2003/3/19,1173.79,,,,1180.23,,,6.44,0.005487,,
285,000300.ZICN,300,XSHG,2003,3,20,2003/3/20,1180.23,,,,1175.86,,,-4.37,-0.003703,,
286,000300.ZICN,300,XSHG,2003,3,21,2003/3/21,1175.86,,,,1185.42,,,9.56,0.00813,,
287,000300.ZICN,300,XSHG,2003,3,24,2003/3/24,1185.42,,,,1187.64,,,2.22,0.001873,,
288,000300.ZICN,300,XSHG,2003,3,25,2003/3/25,1187.64,,,,1176.1,,,-11.54,-0.009717,,
289,000300.ZICN,300,XSHG,2003,3,26,2003/3/26,1176.1,,,,1171.2,,,-4.9,-0.004166,,
290,000300.ZICN,300,XSHG,2003,3,27,2003/3/27,1171.2,,,,1201.37,,,30.17,0.02576,,
291,000300.ZICN,300,XSHG,2003,3,28,2003/3/28,1201.37,,,,1199.26,,,-2.11,-0.001756,,
292,000300.ZICN,300,XSHG,2003,3,31,2003/3/31,1199.26,,,,1215.17,,,15.91,0.013267,,
293,000300.ZICN,300,XSHG,2003,4,1,2003/4/1,1215.17,,,,1223.56,,,8.39,0.006904,,
294,000300.ZICN,300,XSHG,2003,4,2,2003/4/2,1223.56,,,,1222.97,,,-0.59,-0.000482,,
295,000300.ZICN,300,XSHG,2003,4,3,2003/4/3,1222.97,,,,1215.34,,,-7.63,-0.006239,,
296,000300.ZICN,300,XSHG,2003,4,4,2003/4/4,1215.34,,,,1223.56,,,8.22,0.006764,,
297,000300.ZICN,300,XSHG,2003,4,7,2003/4/7,1223.56,,,,1217.92,,,-5.64,-0.00461,,
298,000300.ZICN,300,XSHG,2003,4,8,2003/4/8,1217.92,,,,1221.57,,,3.65,0.002997,,
299,000300.ZICN,300,XSHG,2003,4,9,2003/4/9,1221.57,,,,1243.06,,,21.49,0.017592,,
300,000300.ZICN,300,XSHG,2003,4,10,2003/4/10,1243.06,,,,1255.24,,,12.18,0.009798,,
301,000300.ZICN,300,XSHG,2003,4,11,2003/4/11,1255.24,,,,1275,,,19.76,0.015742,,
302,000300.ZICN,300,XSHG,2003,4,14,2003/4/14,1275,,,,1306.51,,,31.51,0.024714,,
303,000300.ZICN,300,XSHG,2003,4,15,2003/4/15,1306.51,,,,1317.29,,,10.78,0.008251,,
304,000300.ZICN,300,XSHG,2003,4,16,2003/4/16,1317.29,,,,1304.1,,,-13.19,-0.010013,,
305,000300.ZICN,300,XSHG,2003,4,17,2003/4/17,1304.1,,,,1307.72,,,3.62,0.002776,,
306,000300.ZICN,300,XSHG,2003,4,18,2003/4/18,1307.72,,,,1300.41,,,-7.31,-0.00559,,
307,000300.ZICN,300,XSHG,2003,4,21,2003/4/21,1300.41,,,,1274.61,,,-25.8,-0.01984,,
308,000300.ZICN,300,XSHG,2003,4,22,2003/4/22,1274.61,,,,1274.69,,,0.08,6.30E-05,,
309,000300.ZICN,300,XSHG,2003,4,23,2003/4/23,1274.69,,,,1254.13,,,-20.56,-0.016129,,
310,000300.ZICN,300,XSHG,2003,4,24,2003/4/24,1254.13,,,,1218.69,,,-35.44,-0.028259,,
311,000300.ZICN,300,XSHG,2003,4,25,2003/4/25,1218.69,,,,1205.38,,,-13.31,-0.010922,,
312,000300.ZICN,300,XSHG,2003,4,28,2003/4/28,1205.38,,,,1250.68,,,45.3,0.037582,,
313,000300.ZICN,300,XSHG,2003,4,29,2003/4/29,1250.68,,,,1231.56,,,-19.12,-0.015288,,
314,000300.ZICN,300,XSHG,2003,4,30,2003/4/30,1231.56,,,,1239.95,,,8.39,0.006812,,
315,000300.ZICN,300,XSHG,2003,5,12,2003/5/12,1239.95,,,,1251.31,,,11.36,0.009162,,
316,000300.ZICN,300,XSHG,2003,5,13,2003/5/13,1251.31,,,,1216.43,,,-34.88,-0.027875,,
317,000300.ZICN,300,XSHG,2003,5,14,2003/5/14,1216.43,,,,1243.1,,,26.67,0.021925,,
318,000300.ZICN,300,XSHG,2003,5,15,2003/5/15,1243.1,,,,1273.37,,,30.27,0.02435,,
319,000300.ZICN,300,XSHG,2003,5,16,2003/5/16,1273.37,,,,1274.26,,,0.89,0.000699,,
320,000300.ZICN,300,XSHG,2003,5,19,2003/5/19,1274.26,,,,1275.86,,,1.6,0.001256,,
321,000300.ZICN,300,XSHG,2003,5,20,2003/5/20,1275.86,,,,1261.33,,,-14.53,-0.011388,,
322,000300.ZICN,300,XSHG,2003,5,21,2003/5/21,1261.33,,,,1259.02,,,-2.31,-0.001831,,
323,000300.ZICN,300,XSHG,2003,5,22,2003/5/22,1259.02,,,,1270.43,,,11.41,0.009063,,
324,000300.ZICN,300,XSHG,2003,5,23,2003/5/23,1270.43,,,,1283.67,,,13.24,0.010422,,
325,000300.ZICN,300,XSHG,2003,5,26,2003/5/26,1283.67,,,,1292.69,,,9.02,0.007027,,
326,000300.ZICN,300,XSHG,2003,5,27,2003/5/27,1292.69,,,,1293.68,,,0.99,0.000766,,
327,000300.ZICN,300,XSHG,2003,5,28,2003/5/28,1293.68,,,,1277.69,,,-15.99,-0.01236,,
328,000300.ZICN,300,XSHG,2003,5,29,2003/5/29,1277.69,,,,1294.77,,,17.08,0.013368,,
329,000300.ZICN,300,XSHG,2003,5,30,2003/5/30,1294.77,,,,1300.87,,,6.1,0.004711,,
330,000300.ZICN,300,XSHG,2003,6,2,2003/6/2,1300.87,,,,1300.49,,,-0.38,-0.000292,,
331,000300.ZICN,300,XSHG,2003,6,3,2003/6/3,1300.49,,,,1285.65,,,-14.84,-0.011411,,
332,000300.ZICN,300,XSHG,2003,6,4,2003/6/4,1285.65,,,,1296.44,,,10.79,0.008393,,
333,000300.ZICN,300,XSHG,2003,6,5,2003/6/5,1296.44,,,,1279.54,,,-16.9,-0.013036,,
334,000300.ZICN,300,XSHG,2003,6,6,2003/6/6,1279.54,,,,1262.06,,,-17.48,-0.013661,,
335,000300.ZICN,300,XSHG,2003,6,9,2003/6/9,1262.06,,,,1249.17,,,-12.89,-0.010213,,
336,000300.ZICN,300,XSHG,2003,6,10,2003/6/10,1249.17,,,,1255.93,,,6.76,0.005412,,
337,000300.ZICN,300,XSHG,2003,6,11,2003/6/11,1255.93,,,,1278.27,,,22.34,0.017788,,
338,000300.ZICN,300,XSHG,2003,6,12,2003/6/12,1278.27,,,,1273.51,,,-4.76,-0.003724,,
339,000300.ZICN,300,XSHG,2003,6,13,2003/6/13,1273.51,,,,1277.32,,,3.81,0.002992,,
340,000300.ZICN,300,XSHG,2003,6,16,2003/6/16,1277.32,,,,1273.56,,,-3.76,-0.002944,,
341,000300.ZICN,300,XSHG,2003,6,17,2003/6/17,1273.56,,,,1268.92,,,-4.64,-0.003643,,
342,000300.ZICN,300,XSHG,2003,6,18,2003/6/18,1268.92,,,,1266.72,,,-2.2,-0.001734,,
343,000300.ZICN,300,XSHG,2003,6,19,2003/6/19,1266.72,,,,1253.68,,,-13.04,-0.010294,,
344,000300.ZICN,300,XSHG,2003,6,20,2003/6/20,1253.68,,,,1244.66,,,-9.02,-0.007195,,
345,000300.ZICN,300,XSHG,2003,6,23,2003/6/23,1244.66,,,,1231.94,,,-12.72,-0.01022,,
346,000300.ZICN,300,XSHG,2003,6,24,2003/6/24,1231.94,,,,1235.12,,,3.18,0.002581,,
347,000300.ZICN,300,XSHG,2003,6,25,2003/6/25,1235.12,,,,1226.64,,,-8.48,-0.006866,,
348,000300.ZICN,300,XSHG,2003,6,26,2003/6/26,1226.64,,,,1238.48,,,11.84,0.009652,,
349,000300.ZICN,300,XSHG,2003,6,27,2003/6/27,1238.48,,,,1220.74,,,-17.74,-0.014324,,
350,000300.ZICN,300,XSHG,2003,6,30,2003/6/30,1220.74,,,,1214.55,,,-6.19,-0.005071,,
351,000300.ZICN,300,XSHG,2003,7,1,2003/7/1,1214.55,,,,1215.2,,,0.65,0.000535,,
352,000300.ZICN,300,XSHG,2003,7,2,2003/7/2,1215.2,,,,1227.95,,,12.75,0.010492,,
353,000300.ZICN,300,XSHG,2003,7,3,2003/7/3,1227.95,,,,1231.17,,,3.22,0.002622,,
354,000300.ZICN,300,XSHG,2003,7,4,2003/7/4,1231.17,,,,1229.98,,,-1.19,-0.000967,,
355,000300.ZICN,300,XSHG,2003,7,7,2003/7/7,1229.98,,,,1232.08,,,2.1,0.001707,,
356,000300.ZICN,300,XSHG,2003,7,8,2003/7/8,1232.08,,,,1239.85,,,7.77,0.006306,,
357,000300.ZICN,300,XSHG,2003,7,9,2003/7/9,1239.85,,,,1231.8,,,-8.05,-0.006493,,
358,000300.ZICN,300,XSHG,2003,7,10,2003/7/10,1231.8,,,,1257.81,,,26.01,0.021115,,
359,000300.ZICN,300,XSHG,2003,7,11,2003/7/11,1257.81,,,,1255.93,,,-1.88,-0.001495,,
360,000300.ZICN,300,XSHG,2003,7,14,2003/7/14,1255.93,,,,1251.09,,,-4.84,-0.003854,,
361,000300.ZICN,300,XSHG,2003,7,15,2003/7/15,1251.09,,,,1254.36,,,3.27,0.002614,,
362,000300.ZICN,300,XSHG,2003,7,16,2003/7/16,1254.36,,,,1259.9,,,5.54,0.004417,,
363,000300.ZICN,300,XSHG,2003,7,17,2003/7/17,1259.9,,,,1269.4,,,9.5,0.00754,,
364,000300.ZICN,300,XSHG,2003,7,18,2003/7/18,1269.4,,,,1241.57,,,-27.83,-0.021924,,
365,000300.ZICN,300,XSHG,2003,7,21,2003/7/21,1241.57,,,,1232.15,,,-9.42,-0.007587,,
366,000300.ZICN,300,XSHG,2003,7,22,2003/7/22,1232.15,,,,1235.3,,,3.15,0.002557,,
367,000300.ZICN,300,XSHG,2003,7,23,2003/7/23,1235.3,,,,1239.44,,,4.14,0.003351,,
368,000300.ZICN,300,XSHG,2003,7,24,2003/7/24,1239.44,,,,1231.02,,,-8.42,-0.006793,,
369,000300.ZICN,300,XSHG,2003,7,25,2003/7/25,1231.02,,,,1218.67,,,-12.35,-0.010032,,
370,000300.ZICN,300,XSHG,2003,7,28,2003/7/28,1218.67,,,,1213.15,,,-5.52,-0.00453,,
371,000300.ZICN,300,XSHG,2003,7,29,2003/7/29,1213.15,,,,1219.76,,,6.61,0.005449,,
372,000300.ZICN,300,XSHG,2003,7,30,2003/7/30,1219.76,,,,1221.76,,,2,0.00164,,
373,000300.ZICN,300,XSHG,2003,7,31,2003/7/31,1221.76,,,,1222.74,,,0.98,0.000802,,
374,000300.ZICN,300,XSHG,2003,8,1,2003/8/1,1222.74,,,,1226.24,,,3.5,0.002862,,
375,000300.ZICN,300,XSHG,2003,8,4,2003/8/4,1226.24,,,,1240.07,,,13.83,0.011278,,
376,000300.ZICN,300,XSHG,2003,8,5,2003/8/5,1240.07,,,,1239.05,,,-1.02,-0.000823,,
377,000300.ZICN,300,XSHG,2003,8,6,2003/8/6,1239.05,,,,1232.94,,,-6.11,-0.004931,,
378,000300.ZICN,300,XSHG,2003,8,7,2003/8/7,1232.94,,,,1232.97,,,0.03,2.40E-05,,
379,000300.ZICN,300,XSHG,2003,8,8,2003/8/8,1232.97,,,,1218.11,,,-14.86,-0.012052,,
380,000300.ZICN,300,XSHG,2003,8,11,2003/8/11,1218.11,,,,1222.2,,,4.09,0.003358,,
381,000300.ZICN,300,XSHG,2003,8,12,2003/8/12,1222.2,,,,1225.86,,,3.66,0.002995,,
382,000300.ZICN,300,XSHG,2003,8,13,2003/8/13,1225.86,,,,1210.56,,,-15.3,-0.012481,,
383,000300.ZICN,300,XSHG,2003,8,14,2003/8/14,1210.56,,,,1203.24,,,-7.32,-0.006047,,
384,000300.ZICN,300,XSHG,2003,8,15,2003/8/15,1203.24,,,,1201.32,,,-1.92,-0.001596,,
385,000300.ZICN,300,XSHG,2003,8,18,2003/8/18,1201.32,,,,1197.99,,,-3.33,-0.002772,,
386,000300.ZICN,300,XSHG,2003,8,19,2003/8/19,1197.99,,,,1201.66,,,3.67,0.003063,,
387,000300.ZICN,300,XSHG,2003,8,20,2003/8/20,1201.66,,,,1195.68,,,-5.98,-0.004976,,
388,000300.ZICN,300,XSHG,2003,8,21,2003/8/21,1195.68,,,,1194.63,,,-1.05,-0.000878,,
389,000300.ZICN,300,XSHG,2003,8,22,2003/8/22,1194.63,,,,1191.43,,,-3.2,-0.002679,,
390,000300.ZICN,300,XSHG,2003,8,25,2003/8/25,1191.43,,,,1177.3,,,-14.13,-0.01186,,
391,000300.ZICN,300,XSHG,2003,8,26,2003/8/26,1177.3,,,,1179.33,,,2.03,0.001724,,
392,000300.ZICN,300,XSHG,2003,8,27,2003/8/27,1179.33,,,,1178.4,,,-0.93,-0.000789,,
393,000300.ZICN,300,XSHG,2003,8,28,2003/8/28,1178.4,,,,1169.38,,,-9.02,-0.007654,,
394,000300.ZICN,300,XSHG,2003,8,29,2003/8/29,1169.38,,,,1178.57,,,9.19,0.007859,,
395,000300.ZICN,300,XSHG,2003,9,1,2003/9/1,1178.57,,,,1199.81,,,21.24,0.018022,,
396,000300.ZICN,300,XSHG,2003,9,2,2003/9/2,1199.81,,,,1197.3,,,-2.51,-0.002092,,
397,000300.ZICN,300,XSHG,2003,9,3,2003/9/3,1197.3,,,,1198.44,,,1.14,0.000952,,
398,000300.ZICN,300,XSHG,2003,9,4,2003/9/4,1198.44,,,,1196.5,,,-1.94,-0.001619,,
399,000300.ZICN,300,XSHG,2003,9,5,2003/9/5,1196.5,,,,1183.91,,,-12.59,-0.010522,,
400,000300.ZICN,300,XSHG,2003,9,8,2003/9/8,1183.91,,,,1177.83,,,-6.08,-0.005136,,
401,000300.ZICN,300,XSHG,2003,9,9,2003/9/9,1177.83,,,,1172.05,,,-5.78,-0.004907,,
402,000300.ZICN,300,XSHG,2003,9,10,2003/9/10,1172.05,,,,1176.04,,,3.99,0.003404,,
403,000300.ZICN,300,XSHG,2003,9,11,2003/9/11,1176.04,,,,1176.93,,,0.89,0.000757,,
404,000300.ZICN,300,XSHG,2003,9,12,2003/9/12,1176.93,,,,1164.18,,,-12.75,-0.010833,,
405,000300.ZICN,300,XSHG,2003,9,15,2003/9/15,1164.18,,,,1152.36,,,-11.82,-0.010153,,
406,000300.ZICN,300,XSHG,2003,9,16,2003/9/16,1152.36,,,,1159.72,,,7.36,0.006387,,
407,000300.ZICN,300,XSHG,2003,9,17,2003/9/17,1159.72,,,,1147.3,,,-12.42,-0.010709,,
408,000300.ZICN,300,XSHG,2003,9,18,2003/9/18,1147.3,,,,1148.08,,,0.78,0.00068,,
409,000300.ZICN,300,XSHG,2003,9,19,2003/9/19,1148.08,,,,1149.29,,,1.21,0.001054,,
410,000300.ZICN,300,XSHG,2003,9,22,2003/9/22,1149.29,,,,1141.14,,,-8.15,-0.007091,,
411,000300.ZICN,300,XSHG,2003,9,23,2003/9/23,1141.14,,,,1147.29,,,6.15,0.005389,,
412,000300.ZICN,300,XSHG,2003,9,24,2003/9/24,1147.29,,,,1150.49,,,3.2,0.002789,,
413,000300.ZICN,300,XSHG,2003,9,25,2003/9/25,1150.49,,,,1136.69,,,-13.8,-0.011995,,
414,000300.ZICN,300,XSHG,2003,9,26,2003/9/26,1136.69,,,,1131.3,,,-5.39,-0.004742,,
415,000300.ZICN,300,XSHG,2003,9,29,2003/9/29,1131.3,,,,1116.55,,,-14.75,-0.013038,,
416,000300.ZICN,300,XSHG,2003,9,30,2003/9/30,1116.55,,,,1127.14,,,10.59,0.009485,,
417,000300.ZICN,300,XSHG,2003,10,8,2003/10/8,1127.14,,,,1131.27,,,4.13,0.003664,,
418,000300.ZICN,300,XSHG,2003,10,9,2003/10/9,1131.27,,,,1128.77,,,-2.5,-0.00221,,
419,000300.ZICN,300,XSHG,2003,10,10,2003/10/10,1128.77,,,,1155.42,,,26.65,0.02361,,
420,000300.ZICN,300,XSHG,2003,10,13,2003/10/13,1155.42,,,,1151.78,,,-3.64,-0.00315,,
421,000300.ZICN,300,XSHG,2003,10,14,2003/10/14,1151.78,,,,1142.3,,,-9.48,-0.008231,,
422,000300.ZICN,300,XSHG,2003,10,15,2003/10/15,1142.3,,,,1139.02,,,-3.28,-0.002871,,
423,000300.ZICN,300,XSHG,2003,10,16,2003/10/16,1139.02,,,,1124.37,,,-14.65,-0.012862,,
424,000300.ZICN,300,XSHG,2003,10,17,2003/10/17,1124.37,,,,1128.1,,,3.73,0.003317,,
425,000300.ZICN,300,XSHG,2003,10,20,2003/10/20,1128.1,,,,1120.36,,,-7.74,-0.006861,,
426,000300.ZICN,300,XSHG,2003,10,21,2003/10/21,1120.36,,,,1124.54,,,4.18,0.003731,,
427,000300.ZICN,300,XSHG,2003,10,22,2003/10/22,1124.54,,,,1152.83,,,28.29,0.025157,,
428,000300.ZICN,300,XSHG,2003,10,23,2003/10/23,1152.83,,,,1143.71,,,-9.12,-0.007911,,
429,000300.ZICN,300,XSHG,2003,10,24,2003/10/24,1143.71,,,,1140.03,,,-3.68,-0.003218,,
430,000300.ZICN,300,XSHG,2003,10,27,2003/10/27,1140.03,,,,1130.46,,,-9.57,-0.008395,,
431,000300.ZICN,300,XSHG,2003,10,28,2003/10/28,1130.46,,,,1130.7,,,0.24,0.000212,,
432,000300.ZICN,300,XSHG,2003,10,29,2003/10/29,1130.7,,,,1123.22,,,-7.48,-0.006615,,
433,000300.ZICN,300,XSHG,2003,10,30,2003/10/30,1123.22,,,,1110.8,,,-12.42,-0.011057,,
434,000300.ZICN,300,XSHG,2003,10,31,2003/10/31,1110.8,,,,1111.62,,,0.82,0.000738,,
435,000300.ZICN,300,XSHG,2003,11,3,2003/11/3,1111.62,,,,1123.48,,,11.86,0.010669,,
436,000300.ZICN,300,XSHG,2003,11,4,2003/11/4,1123.48,,,,1145.17,,,21.69,0.019306,,
437,000300.ZICN,300,XSHG,2003,11,5,2003/11/5,1145.17,,,,1138.91,,,-6.26,-0.005466,,
438,000300.ZICN,300,XSHG,2003,11,6,2003/11/6,1138.91,,,,1118.92,,,-19.99,-0.017552,,
439,000300.ZICN,300,XSHG,2003,11,7,2003/11/7,1118.92,,,,1103.78,,,-15.14,-0.013531,,
440,000300.ZICN,300,XSHG,2003,11,10,2003/11/10,1103.78,,,,1108.03,,,4.25,0.00385,,
441,000300.ZICN,300,XSHG,2003,11,11,2003/11/11,1108.03,,,,1108.89,,,0.86,0.000776,,
442,000300.ZICN,300,XSHG,2003,11,12,2003/11/12,1108.89,,,,1089.31,,,-19.58,-0.017657,,
443,000300.ZICN,300,XSHG,2003,11,13,2003/11/13,1089.31,,,,1091.71,,,2.4,0.002203,,
444,000300.ZICN,300,XSHG,2003,11,14,2003/11/14,1091.71,,,,1100.02,,,8.31,0.007612,,
445,000300.ZICN,300,XSHG,2003,11,17,2003/11/17,1100.02,,,,1095.94,,,-4.08,-0.003709,,
446,000300.ZICN,300,XSHG,2003,11,18,2003/11/18,1095.94,,,,1081,,,-14.94,-0.013632,,
447,000300.ZICN,300,XSHG,2003,11,19,2003/11/19,1081,,,,1098.05,,,17.05,0.015772,,
448,000300.ZICN,300,XSHG,2003,11,20,2003/11/20,1098.05,,,,1129.13,,,31.08,0.028305,,
449,000300.ZICN,300,XSHG,2003,11,21,2003/11/21,1129.13,,,,1115.47,,,-13.66,-0.012098,,
450,000300.ZICN,300,XSHG,2003,11,24,2003/11/24,1115.47,,,,1147.59,,,32.12,0.028795,,
451,000300.ZICN,300,XSHG,2003,11,25,2003/11/25,1147.59,,,,1151.54,,,3.95,0.003442,,
452,000300.ZICN,300,XSHG,2003,11,26,2003/11/26,1151.54,,,,1155.27,,,3.73,0.003239,,
453,000300.ZICN,300,XSHG,2003,11,27,2003/11/27,1155.27,,,,1136.02,,,-19.25,-0.016663,,
454,000300.ZICN,300,XSHG,2003,11,28,2003/11/28,1136.02,,,,1142.98,,,6.96,0.006127,,
455,000300.ZICN,300,XSHG,2003,12,1,2003/12/1,1142.98,,,,1168.51,,,25.53,0.022336,,
456,000300.ZICN,300,XSHG,2003,12,2,2003/12/2,1168.51,,,,1168.4,,,-0.11,-9.40E-05,,
457,000300.ZICN,300,XSHG,2003,12,3,2003/12/3,1168.4,,,,1172.47,,,4.07,0.003483,,
458,000300.ZICN,300,XSHG,2003,12,4,2003/12/4,1172.47,,,,1178.65,,,6.18,0.005271,,
459,000300.ZICN,300,XSHG,2003,12,5,2003/12/5,1178.65,,,,1176.66,,,-1.99,-0.001688,,
460,000300.ZICN,300,XSHG,2003,12,8,2003/12/8,1176.66,,,,1164.43,,,-12.23,-0.010394,,
461,000300.ZICN,300,XSHG,2003,12,9,2003/12/9,1164.43,,,,1169.28,,,4.85,0.004165,,
462,000300.ZICN,300,XSHG,2003,12,10,2003/12/10,1169.28,,,,1184.68,,,15.4,0.01317,,
463,000300.ZICN,300,XSHG,2003,12,11,2003/12/11,1184.68,,,,1184.63,,,-0.05,-4.20E-05,,
464,000300.ZICN,300,XSHG,2003,12,12,2003/12/12,1184.63,,,,1183.11,,,-1.52,-0.001283,,
465,000300.ZICN,300,XSHG,2003,12,15,2003/12/15,1183.11,,,,1184.67,,,1.56,0.001319,,
466,000300.ZICN,300,XSHG,2003,12,16,2003/12/16,1184.67,,,,1178.35,,,-6.32,-0.005335,,
467,000300.ZICN,300,XSHG,2003,12,17,2003/12/17,1178.35,,,,1169.41,,,-8.94,-0.007587,,
468,000300.ZICN,300,XSHG,2003,12,18,2003/12/18,1169.41,,,,1173.4,,,3.99,0.003412,,
469,000300.ZICN,300,XSHG,2003,12,19,2003/12/19,1173.4,,,,1163.64,,,-9.76,-0.008318,,
470,000300.ZICN,300,XSHG,2003,12,22,2003/12/22,1163.64,,,,1195.44,,,31.8,0.027328,,
471,000300.ZICN,300,XSHG,2003,12,23,2003/12/23,1195.44,,,,1201.08,,,5.64,0.004718,,
472,000300.ZICN,300,XSHG,2003,12,24,2003/12/24,1201.08,,,,1212.33,,,11.25,0.009367,,
473,000300.ZICN,300,XSHG,2003,12,25,2003/12/25,1212.33,,,,1209.06,,,-3.27,-0.002697,,
474,000300.ZICN,300,XSHG,2003,12,26,2003/12/26,1209.06,,,,1208.52,,,-0.54,-0.000447,,
475,000300.ZICN,300,XSHG,2003,12,29,2003/12/29,1208.52,,,,1199.25,,,-9.27,-0.007671,,
476,000300.ZICN,300,XSHG,2003,12,30,2003/12/30,1199.25,,,,1207.1,,,7.85,0.006546,,
477,000300.ZICN,300,XSHG,2003,12,31,2003/12/31,1207.1,,,,1194.74,,,-12.36,-0.010239,,
478,000300.ZICN,300,XSHG,2004,1,2,2004/1/2,1194.74,,,,1204.61,,,9.87,0.008261,,
479,000300.ZICN,300,XSHG,2004,1,5,2004/1/5,1204.61,,,,1240.47,,,35.86,0.029769,,
